소택혼,인턴,재무,C,30,2100000,10146
탁길엄,인턴,디자인,A,30,2100000,10449
추탁라,사원,인사,A,2,2800000,10379
연규걸,대리,재무,C,5,3200000,10051
구성전,대리,재무,E,6,3200000,10596
현홍치,차장,마케팅,C,15,5000000,10758
이광자,사원,인사,B,1,2800000,10053
표섭반,부장,영업,E,19,6000000,10258
양개애,부장,인사,D,20,6000000,10321
황규치,대리,재무,E,4,3200000,10757
허월랑,차장,영업,B,16,5000000,10248
진광단,부장,개발,A,21,6000000,10056
방바가,대리,인사,A,7,3200000,10112
우다개,대리,인사,C,6,3200000,10993
여랑익,과장,개발,A,9,4000000,10470
유엄더,대리,재무,B,7,3200000,10320
양분진,부장,회계,B,21,6000000,10730
서동혼,대리,영업,D,7,3200000,10542
소선춘,과장,영업,B,9,4000000,10354
한완산,사원,영업,D,2,2800000,10300
모실걸,차장,디자인,E,12,5000000,10735
방동래,인턴,개발,D,30,2100000,10620
서욱문,차장,재무,A,13,5000000,10538
노숭관,차장,디자인,A,14,5000000,10629
권모곤,사원,개발,E,1,2800000,10332
노휴하,인턴,영업,A,30,2100000,10530
기안늘,대리,재무,C,5,3200000,10471
옥전의,과장,재무,D,10,4000000,10172
모리운,과장,재무,E,9,4000000,10830
왕무승,대리,재무,E,4,3200000,10116
민린을,부장,재무,B,18,6000000,10128
기인세,부장,디자인,D,20,6000000,10357
곽늘리,대리,마케팅,E,4,3200000,10923
유라바,인턴,디자인,E,30,2100000,10574
한아량,인턴,재무,D,30,2100000,10415
백바무,과장,재무,C,9,4000000,10168
문만운,부장,디자인,D,17,6000000,10328
천실석,과장,재무,B,9,4000000,10503
황안흔,부장,디자인,B,18,6000000,10543
허바섭,과장,영업,D,10,4000000,10032
오중하,차장,마케팅,C,14,5000000,10964
남량초,부장,마케팅,D,20,6000000,10656
도으광,사원,영업,E,2,2800000,10183
구대영,인턴,개발,D,30,2100000,10040
마창범,대리,개발,B,4,3200000,10213
소빈삼,대리,마케팅,C,4,3200000,10261
송훈종,부장,영업,B,18,6000000,10026
소형휘,차장,인사,D,15,5000000,10029
왕혜휴,차장,영업,C,15,5000000,10702
곽배하,부장,영업,A,20,6000000,10746
진완충,부장,영업,E,19,6000000,10353
탁관지,과장,개발,E,8,4000000,10963
설창사,사원,인사,E,3,2800000,10443
선타늘,사원,회계,A,2,2800000,10243
임구익,차장,재무,B,15,5000000,10793
정희승,사원,마케팅,B,3,2800000,10453
강항율,과장,회계,B,9,4000000,10615
강서나,차장,영업,C,14,5000000,10633
남산율,사원,마케팅,C,1,2800000,10886
표여유,대리,디자인,D,6,3200000,10887
임환섭,부장,디자인,A,18,6000000,10027
주웅디,차장,인사,E,13,5000000,10715
양술배,과장,인사,D,11,4000000,10283
심루휴,인턴,회계,D,30,2100000,10925
추보곤,차장,마케팅,A,13,5000000,10009
홍산웅,차장,개발,B,14,5000000,10689
방지병,사원,개발,A,1,2800000,10175
백미문,사원,회계,C,3,2800000,10991
기은세,부장,마케팅,A,21,6000000,10405
육비출,인턴,회계,B,30,2100000,10995
김박주,부장,개발,E,18,6000000,10243
황덕세,대리,회계,C,4,3200000,10194
유민헌,사원,영업,E,2,2800000,10892
반더분,사원,개발,E,1,2800000,10921
나걸공,사원,마케팅,D,1,2800000,10368
류태회,과장,인사,D,10,4000000,10365
심전설,대리,회계,A,6,3200000,10057
양보복,차장,마케팅,D,15,5000000,10821
왕소준,부장,디자인,B,18,6000000,10545
오기천,사원,회계,C,1,2800000,10685
구단형,부장,디자인,B,20,6000000,10924
김솜완,인턴,마케팅,C,30,2100000,10282
안찬종,과장,개발,E,8,4000000,10647
표태숭,대리,재무,A,5,3200000,10102
황안로,차장,디자인,C,15,5000000,10984
신산소,차장,디자인,B,14,5000000,10026
남선누,과장,재무,D,8,4000000,10835
안현대,사원,재무,D,3,2800000,10694
선정덕,과장,영업,D,8,4000000,10522
반손원,대리,인사,E,7,3200000,10785
길면한,과장,마케팅,A,11,4000000,10188
여미은,부장,회계,E,18,6000000,10046
구요하,대리,재무,D,5,3200000,10828
정신건,대리,디자인,C,5,3200000,10097
민인술,대리,영업,A,4,3200000,10911
정제중,사원,인사,E,1,2800000,10005
곽익배,부장,디자인,C,20,6000000,10878
주량부,과장,인사,A,9,4000000,10396
표인율,과장,개발,D,8,4000000,10592
주래타,부장,재무,D,18,6000000,10266
성출종,차장,디자인,D,14,5000000,10027
도연판,대리,재무,D,7,3200000,10480
남설솜,대리,회계,A,7,3200000,10777
설기윤,차장,디자인,A,14,5000000,10007
백대무,사원,마케팅,D,2,2800000,10546
안하숙,과장,개발,C,8,4000000,10358
맹덕비,사원,디자인,A,1,2800000,10268
유아유,대리,마케팅,A,5,3200000,10135
김누솔,차장,마케팅,B,14,5000000,10118
추의명,부장,회계,D,18,6000000,10408
박덕출,부장,재무,D,17,6000000,10577
황상봉,사원,재무,B,2,2800000,10637
구광견,인턴,마케팅,A,30,2100000,10164
명반범,사원,마케팅,D,3,2800000,10163
전잔애,사원,인사,C,3,2800000,10152
장충직,부장,회계,C,17,6000000,10346
유회현,부장,개발,D,19,6000000,10308
채바춘,인턴,마케팅,C,30,2100000,10661
이미솜,사원,재무,E,2,2800000,10182
변문백,부장,재무,C,18,6000000,10630
현부로,사원,마케팅,C,2,2800000,10288
송리아,사원,개발,A,3,2800000,10451
노고유,부장,회계,A,18,6000000,10472
차광주,대리,디자인,C,4,3200000,10237
길민더,사원,개발,E,2,2800000,10004
홍휴래,사원,개발,A,1,2800000,10500
방산부,대리,회계,B,4,3200000,10679
염번정,부장,재무,D,18,6000000,10941
민공산,과장,인사,A,10,4000000,10122
천애배,부장,인사,E,21,6000000,10018
나서후,부장,영업,C,20,6000000,10127
진신마,사원,재무,D,3,2800000,10828
금삼마,사원,개발,D,2,2800000,10167
고춘병,인턴,마케팅,E,30,2100000,10150
맹늘미,사원,영업,E,1,2800000,10861
황이춘,인턴,회계,D,30,2100000,10697
주마은,인턴,개발,C,30,2100000,10179
정추판,차장,회계,B,15,5000000,10332
유아비,차장,개발,A,12,5000000,10198
안개미,부장,개발,D,18,6000000,10161
권달라,부장,디자인,C,20,6000000,10722
채로가,차장,디자인,B,15,5000000,10082
하백월,차장,영업,A,12,5000000,10366
나월온,인턴,마케팅,E,30,2100000,10547
선해보,차장,재무,C,13,5000000,10375
안율실,사원,마케팅,B,2,2800000,10309
전춘린,사원,인사,E,3,2800000,10798
강리술,과장,회계,D,9,4000000,10950
송식번,과장,영업,B,11,4000000,10618
성관원,차장,영업,D,12,5000000,10460
원철탁,사원,재무,C,3,2800000,10635
노별산,대리,재무,A,4,3200000,10053
금엄송,인턴,영업,D,30,2100000,10007
정소율,대리,마케팅,E,5,3200000,10478
현예세,인턴,개발,D,30,2100000,10393
강초창,차장,영업,C,15,5000000,10723
진명탁,부장,인사,C,21,6000000,10475
도상판,인턴,재무,B,30,2100000,10915
정소도,대리,개발,A,6,3200000,10193
은지사,대리,영업,A,7,3200000,10577
장중헌,과장,회계,D,10,4000000,10191
염랑근,사원,회계,E,3,2800000,10775
장운인,차장,마케팅,C,13,5000000,10060
송누노,인턴,재무,E,30,2100000,10617
진늘엄,과장,회계,A,8,4000000,10184
서달영,사원,영업,D,3,2800000,10052
하준예,부장,인사,B,18,6000000,10474
신량규,대리,회계,A,4,3200000,10070
금화학,차장,디자인,D,15,5000000,10049
길욱범,대리,디자인,B,4,3200000,10390
석도훈,대리,인사,E,4,3200000,10515
선정철,인턴,개발,B,30,2100000,10436
고향자,사원,재무,B,3,2800000,10517
금혼시,부장,영업,A,19,6000000,10954
마월리,차장,디자인,B,15,5000000,10460
주석휘,차장,회계,B,13,5000000,10329
우추지,대리,영업,A,7,3200000,10953
엄건조,차장,재무,C,15,5000000,10976
변조초,대리,마케팅,D,5,3200000,10859
명박학,부장,개발,C,18,6000000,10270
전심연,대리,재무,C,4,3200000,10394
방현안,대리,인사,D,6,3200000,10279
노라광,사원,개발,D,1,2800000,10957
인휘서,대리,회계,B,6,3200000,10316
옥효강,인턴,디자인,C,30,2100000,10592
민치비,차장,마케팅,A,14,5000000,10553
추요안,과장,디자인,B,9,4000000,10040
기석하,사원,영업,D,3,2800000,10590
육소후,대리,영업,B,5,3200000,10426
여리헌,부장,재무,A,17,6000000,10258
송찬걸,부장,재무,C,21,6000000,10512
구영숭,인턴,인사,E,30,2100000,10818
표정길,인턴,디자인,A,30,2100000,10278
우로초,차장,회계,D,13,5000000,10737
신예노,인턴,회계,A,30,2100000,10136
주치이,사원,마케팅,B,1,2800000,10410
노명세,과장,재무,B,8,4000000,10527
육직별,사원,회계,C,1,2800000,10164
신견준,과장,인사,B,11,4000000,10125
정숙나,차장,마케팅,B,13,5000000,10643
정권동,사원,인사,E,2,2800000,10446
선개명,인턴,인사,A,30,2100000,10702
신일헌,차장,영업,A,13,5000000,10953
명경웅,차장,개발,A,15,5000000,10318
차창연,대리,인사,E,7,3200000,10034
홍출량,인턴,회계,B,30,2100000,10826
길운문,과장,회계,C,10,4000000,10820
도현대,인턴,회계,C,30,2100000,10427
임출중,대리,디자인,A,4,3200000,10827
반세애,대리,회계,E,4,3200000,10330
곽술고,차장,인사,B,12,5000000,10224
현웅지,사원,재무,B,3,2800000,10476
기자루,차장,재무,C,15,5000000,10984
성웅설,부장,회계,B,18,6000000,10460
나장디,대리,디자인,D,6,3200000,10078
탁중봉,부장,회계,C,18,6000000,10921
진동윤,부장,재무,B,18,6000000,10617
채춘달,차장,회계,B,15,5000000,10926
소도안,사원,인사,D,1,2800000,10872
반누두,인턴,인사,A,30,2100000,10979
소민열,인턴,영업,D,30,2100000,10702
선용환,사원,마케팅,D,1,2800000,10631
구사예,과장,마케팅,D,9,4000000,10233
최범익,인턴,인사,A,30,2100000,10480
방분술,대리,회계,A,6,3200000,10952
천애시,대리,인사,D,5,3200000,10874
송구중,대리,영업,C,4,3200000,10994
나황진,인턴,디자인,B,30,2100000,10211
신익명,사원,디자인,B,1,2800000,10968
모산은,차장,개발,C,16,5000000,10910
맹권용,인턴,마케팅,C,30,2100000,10055
손동두,과장,디자인,E,8,4000000,10189
심삼달,부장,디자인,E,19,6000000,10932
장달식,차장,인사,D,15,5000000,10732
최주혜,사원,회계,D,2,2800000,10037
손두출,부장,디자인,B,17,6000000,10142
인두욱,사원,디자인,E,1,2800000,10507
현빈민,차장,인사,A,16,5000000,10118
손신찬,과장,영업,C,9,4000000,10866
남웅고,차장,인사,D,12,5000000,10660
김주치,차장,회계,C,15,5000000,10423
임오고,과장,개발,A,8,4000000,10142
모해설,부장,개발,C,20,6000000,10919
성구판,사원,디자인,D,2,2800000,10133
진빈윤,인턴,디자인,E,30,2100000,10856
신화백,과장,마케팅,B,9,4000000,10793
선번헌,차장,개발,C,12,5000000,10803
엄화영,부장,인사,B,18,6000000,10003
도설율,사원,개발,B,3,2800000,10330
권솜의,차장,개발,D,15,5000000,10037
전은석,대리,회계,D,6,3200000,10249
김술달,부장,개발,C,18,6000000,10222
홍연별,과장,인사,D,8,4000000,10511
엄황빈,과장,개발,B,9,4000000,10837
심항송,과장,인사,A,9,4000000,10813
노산수,부장,개발,C,20,6000000,10162
명전종,대리,마케팅,E,6,3200000,10170
원혼탁,과장,재무,A,11,4000000,10325
류개솔,대리,개발,D,6,3200000,10375
원고길,부장,디자인,A,20,6000000,10497
주종고,부장,디자인,E,20,6000000,10939
신환빈,사원,영업,B,2,2800000,10113
고산루,부장,재무,C,17,6000000,10971
신권보,과장,회계,D,8,4000000,10661
길석택,차장,인사,D,12,5000000,10807
민린백,과장,개발,B,11,4000000,10252
나인상,인턴,영업,D,30,2100000,10581
마인개,사원,디자인,A,1,2800000,10360
곽진늘,과장,인사,C,11,4000000,10976
전달혼,부장,개발,D,18,6000000,10499
우주도,부장,디자인,B,18,6000000,10985
은번곤,사원,회계,B,1,2800000,10531
금소현,사원,개발,C,3,2800000,10923
선흔누,차장,영업,B,14,5000000,10106
우현린,사원,마케팅,C,2,2800000,10617
금담실,대리,디자인,E,5,3200000,10639
황손안,부장,회계,D,20,6000000,10064
반엄직,부장,영업,C,20,6000000,10631
왕웅정,부장,인사,B,17,6000000,10388
강수서,차장,디자인,B,13,5000000,10285
변택익,대리,마케팅,E,7,3200000,10826
전식상,대리,회계,B,4,3200000,10917
석숭회,대리,마케팅,A,4,3200000,10028
여장덕,차장,인사,B,13,5000000,10985
노술정,대리,마케팅,B,6,3200000,10020
반희개,사원,인사,B,3,2800000,10726
석추단,대리,개발,E,5,3200000,10012
전정부,인턴,영업,E,30,2100000,10230
황달공,차장,인사,C,16,5000000,10326
석랑운,사원,회계,D,1,2800000,10215
마고새,과장,인사,B,11,4000000,10751
김만휴,사원,인사,B,1,2800000,10001
백신두,사원,디자인,C,1,2800000,10995
전완해,대리,마케팅,B,6,3200000,10323
양희지,차장,마케팅,B,12,5000000,10273
정랑심,부장,마케팅,B,17,6000000,10964
옥한사,차장,마케팅,B,13,5000000,10927
방시길,과장,개발,E,8,4000000,10477
여랑혜,부장,인사,C,21,6000000,10351
신윤시,인턴,회계,C,30,2100000,10015
연배박,사원,재무,A,3,2800000,10114
전배황,차장,마케팅,E,12,5000000,10676
장술성,차장,회계,B,13,5000000,10564
은양초,사원,영업,D,2,2800000,10641
원휴헌,인턴,영업,C,30,2100000,10644
민지술,과장,마케팅,D,9,4000000,10219
석공회,부장,디자인,C,17,6000000,10887
추화문,부장,재무,D,21,6000000,10454
마운솔,차장,마케팅,B,12,5000000,10376
강정달,사원,영업,A,3,2800000,10298
한주창,과장,개발,E,9,4000000,10488
석명누,인턴,디자인,D,30,2100000,10761
주걸원,대리,마케팅,B,7,3200000,10609
차전완,차장,회계,C,14,5000000,10376
추준서,대리,영업,E,4,3200000,10806
여양사,차장,디자인,B,16,5000000,10706
장항산,부장,마케팅,B,20,6000000,10322
맹화오,사원,재무,B,1,2800000,10724
염관분,부장,영업,B,17,6000000,10082
우신전,사원,재무,A,1,2800000,10284
차양라,차장,디자인,D,15,5000000,10682
마부보,인턴,디자인,C,30,2100000,10358
유송옥,대리,마케팅,B,7,3200000,10995
조송혼,대리,인사,D,6,3200000,10268
박범잔,대리,마케팅,B,5,3200000,10039
윤량안,대리,개발,E,6,3200000,10028
소다더,인턴,인사,C,30,2100000,10049
신디담,대리,개발,E,7,3200000,10904
허라헌,사원,개발,B,3,2800000,10932
나택래,과장,마케팅,B,11,4000000,10092
모실하,부장,마케팅,E,21,6000000,10995
기철율,사원,재무,A,3,2800000,10722
우부택,과장,영업,E,8,4000000,10203
맹헌율,차장,재무,C,12,5000000,10773
장린반,부장,회계,E,19,6000000,10476
최타을,부장,마케팅,D,18,6000000,10421
배욱민,과장,인사,D,8,4000000,10755
배빈식,부장,회계,D,18,6000000,10138
심수승,사원,디자인,D,1,2800000,10025
원복우,부장,개발,E,19,6000000,10612
문찬진,인턴,개발,E,30,2100000,10929
조회운,부장,인사,D,18,6000000,10290
표재사,대리,인사,C,4,3200000,10148
문영온,부장,회계,C,19,6000000,10729
이헌옥,사원,영업,C,1,2800000,10524
양학개,사원,재무,E,2,2800000,10958
표우개,대리,회계,A,5,3200000,10775
맹욱규,인턴,영업,E,30,2100000,10821
하배중,과장,개발,C,9,4000000,10768
윤승윤,인턴,개발,C,30,2100000,10333
곽후택,과장,마케팅,D,11,4000000,10441
신철구,사원,영업,A,1,2800000,10531
하건사,인턴,영업,C,30,2100000,10366
인단식,인턴,마케팅,A,30,2100000,10775
남완종,과장,마케팅,A,11,4000000,10346
은연이,사원,재무,B,3,2800000,10116
임항찬,인턴,디자인,D,30,2100000,10121
지번더,부장,마케팅,B,18,6000000,10455
우나해,과장,마케팅,C,9,4000000,10279
고희조,인턴,개발,E,30,2100000,10527
진한마,차장,인사,D,16,5000000,10065
금별현,차장,영업,C,13,5000000,10058
허으모,과장,재무,E,9,4000000,10585
석하오,인턴,개발,E,30,2100000,10066
염복휴,부장,마케팅,E,18,6000000,10610
남찬오,인턴,디자인,B,30,2100000,10303
남슬바,position,depart,E,30,0,10956
차술안,과장,재무,B,8,4000000,10176
방규자,인턴,회계,C,30,2100000,10501
신창선,부장,재무,B,18,6000000,10852
차춘익,사원,재무,B,1,2800000,10094
윤하인,인턴,회계,B,30,2100000,10679
방공섭,과장,재무,A,8,4000000,10593
진구중,인턴,마케팅,D,30,2100000,10280
서누항,차장,개발,D,13,5000000,10009
천양천,대리,회계,A,7,3200000,10684
한엄도,인턴,회계,C,30,2100000,10258
채누리,차장,재무,E,13,5000000,10726
표덕화,부장,인사,B,21,6000000,10397
진빈박,대리,재무,E,5,3200000,10894
지혁루,대리,마케팅,A,5,3200000,10416
서송판,차장,회계,D,15,5000000,10574
장대섭,인턴,디자인,A,30,2100000,10523
주인장,과장,재무,E,8,4000000,10879
황수한,과장,재무,B,9,4000000,10566
전완일,인턴,마케팅,D,30,2100000,10214
반이아,사원,영업,D,2,2800000,10684
염제명,차장,인사,D,15,5000000,10541
육인항,인턴,개발,A,30,2100000,10934
반의익,차장,인사,A,14,5000000,10292
은제상,대리,디자인,E,4,3200000,10479
공형의,과장,회계,D,11,4000000,10258
유숙유,대리,디자인,E,7,3200000,10181
원소복,대리,재무,B,4,3200000,10566
하일면,차장,회계,A,14,5000000,10262
유손인,대리,디자인,B,7,3200000,10558
표연솔,차장,영업,D,15,5000000,10511
노아전,부장,마케팅,E,17,6000000,10983
맹학달,대리,회계,C,5,3200000,10238
장을자,인턴,디자인,B,30,2100000,10348
진구량,부장,인사,A,20,6000000,10874
나소예,사원,디자인,D,2,2800000,10989
지엄근,사원,영업,C,2,2800000,10545
길라완,사원,개발,C,3,2800000,10956
옥용호,인턴,마케팅,B,30,2100000,10065
문회근,대리,영업,D,4,3200000,10015
기보진,차장,디자인,D,16,5000000,10217
서라주,대리,재무,D,4,3200000,10696
전탁휘,부장,마케팅,C,20,6000000,10734
설민랑,대리,재무,B,4,3200000,10762
강솜전,차장,디자인,E,13,5000000,10573
하박두,과장,영업,B,9,4000000,10210
정백범,사원,마케팅,E,3,2800000,10762
한새복,부장,개발,A,18,6000000,10176
민화별,사원,개발,B,1,2800000,10518
심번운,사원,디자인,E,2,2800000,10164
박아만,인턴,회계,B,30,2100000,10988
염후화,대리,개발,E,5,3200000,10533
홍모향,대리,개발,A,6,3200000,10906
지덕한,과장,마케팅,D,9,4000000,10559
반봉호,대리,개발,C,7,3200000,10242
주훈나,차장,인사,D,13,5000000,10979
류연봉,부장,회계,C,19,6000000,10225
진식우,인턴,인사,E,30,2100000,10404
옥형곤,대리,마케팅,A,5,3200000,10569
서곤솔,차장,개발,C,15,5000000,10629
정개반,부장,회계,A,17,6000000,10698
구추구,대리,개발,B,4,3200000,10691
조호설,사원,인사,E,3,2800000,10041
여실문,부장,마케팅,B,20,6000000,10959
반기종,부장,재무,B,17,6000000,10912
민진새,사원,회계,C,1,2800000,10895
류연천,과장,인사,A,11,4000000,10965
육여산,사원,개발,C,1,2800000,10289
강황디,차장,회계,A,16,5000000,10214
반유심,차장,인사,A,14,5000000,10426
고충운,인턴,마케팅,D,30,2100000,10986
방미일,차장,개발,C,13,5000000,10724
곽현하,과장,마케팅,E,9,4000000,10271
문권민,과장,디자인,E,8,4000000,10154
송분으,차장,재무,C,15,5000000,10347
강중대,사원,마케팅,C,2,2800000,10926
정배창,대리,영업,E,5,3200000,10446
석백이,차장,재무,E,13,5000000,10549
기엄훈,인턴,디자인,D,30,2100000,10943
육철설,사원,인사,D,1,2800000,10269
윤달종,인턴,개발,E,30,2100000,10997
전서라,부장,재무,C,17,6000000,10448
신새서,대리,영업,A,6,3200000,10232
구판슬,인턴,개발,A,30,2100000,10350
이의해,부장,재무,C,20,6000000,10818
백요나,차장,인사,C,13,5000000,10748
남덕으,대리,마케팅,E,4,3200000,10329
문판부,대리,디자인,B,5,3200000,10190
이환판,인턴,영업,E,30,2100000,10066
왕혼형,부장,마케팅,B,21,6000000,10903
홍훈항,대리,마케팅,C,5,3200000,10873
윤번의,부장,인사,A,18,6000000,10971
조별해,사원,디자인,D,1,2800000,10376
채으원,인턴,마케팅,A,30,2100000,10546
설제일,차장,재무,C,15,5000000,10364
공직하,부장,디자인,C,17,6000000,10490
원용욱,인턴,마케팅,C,30,2100000,10885
조한율,차장,인사,C,15,5000000,10128
탁삼정,차장,개발,D,14,5000000,10329
윤리초,과장,마케팅,A,8,4000000,10520
유도의,차장,개발,C,16,5000000,10443
안고욱,과장,개발,C,11,4000000,10904
명천부,인턴,인사,A,30,2100000,10550
강디혼,과장,재무,A,10,4000000,10508
김옥식,차장,영업,E,13,5000000,10321
명리헌,사원,개발,A,2,2800000,10928
석주설,인턴,개발,E,30,2100000,10609
임열서,부장,마케팅,E,17,6000000,10306
임승근,차장,마케팅,C,13,5000000,10835
조완휴,대리,회계,B,5,3200000,10031
엄해욱,과장,인사,D,9,4000000,10728
이마직,대리,인사,A,5,3200000,10027
임타요,차장,마케팅,A,14,5000000,10911
염타수,사원,디자인,D,1,2800000,10129
나애빈,차장,영업,B,13,5000000,10273
하명번,대리,재무,B,5,3200000,10255
염마판,부장,회계,B,21,6000000,10961
나동이,사원,재무,B,3,2800000,10936
노구래,과장,마케팅,B,11,4000000,10964
심규빈,사원,마케팅,E,2,2800000,10550
이의월,사원,영업,B,2,2800000,10312
반나애,차장,개발,C,15,5000000,10334
인단원,인턴,재무,B,30,2100000,10215
백영디,사원,마케팅,A,1,2800000,10454
지설안,인턴,영업,B,30,2100000,10256
도타석,사원,영업,E,3,2800000,10354
표승디,사원,영업,B,2,2800000,10854
신욱솜,부장,마케팅,D,17,6000000,10681
주솜슬,인턴,회계,B,30,2100000,10755
신한모,사원,재무,E,2,2800000,10547
백진전,차장,인사,B,14,5000000,10207
송새사,사원,마케팅,B,1,2800000,10045
인혼수,대리,재무,B,7,3200000,10456
소자솜,과장,재무,A,11,4000000,10680
명강관,사원,마케팅,B,1,2800000,10418
금월유,대리,인사,A,7,3200000,10177
백타영,과장,개발,D,9,4000000,10184
반삼은,과장,영업,B,9,4000000,10453
구홍윤,과장,회계,D,9,4000000,10211
양단숭,대리,개발,E,5,3200000,10031
조담을,부장,회계,A,21,6000000,10988
강사예,사원,재무,E,1,2800000,10936
오새범,과장,회계,C,8,4000000,10310
천무더,사원,인사,A,1,2800000,10562
강실장,인턴,영업,B,30,2100000,10435
손인항,차장,재무,D,15,5000000,10221
천기단,사원,재무,D,2,2800000,10321
금송래,사원,영업,A,2,2800000,10705
옥달열,대리,디자인,B,6,3200000,10393
손준택,대리,디자인,D,5,3200000,10782
남여중,인턴,마케팅,B,30,2100000,10145
진늘강,차장,인사,D,15,5000000,10381
정산학,대리,영업,B,4,3200000,10519
권가번,부장,마케팅,E,18,6000000,10575
연별탁,대리,디자인,B,4,3200000,10823
백도무,대리,회계,B,6,3200000,10355
원담혁,차장,인사,B,14,5000000,10666
양석영,사원,디자인,D,1,2800000,10602
구황은,과장,영업,E,8,4000000,10049
석종익,인턴,영업,C,30,2100000,10093
인안술,과장,재무,D,9,4000000,10941
허덕담,대리,디자인,E,4,3200000,10300
유서래,사원,재무,C,2,2800000,10897
표재희,과장,마케팅,D,11,4000000,10297
서비덕,부장,재무,E,21,6000000,10768
고노만,부장,디자인,E,18,6000000,10331
엄삼출,차장,재무,B,12,5000000,10845
방범숭,차장,디자인,D,15,5000000,10823
손공종,과장,개발,A,9,4000000,10298
방수향,차장,디자인,C,14,5000000,10642
원판래,인턴,인사,D,30,2100000,10168
서솜두,대리,회계,E,5,3200000,10679
현직인,차장,영업,D,13,5000000,10699
하철직,차장,개발,A,13,5000000,10199
오한건,과장,개발,A,10,4000000,10547
소호랑,과장,회계,B,9,4000000,10300
채남상,대리,개발,B,7,3200000,10560
윤익열,차장,인사,D,15,5000000,10332
육개인,과장,재무,C,11,4000000,10085
소창태,사원,재무,E,2,2800000,10580
송헌관,대리,디자인,C,5,3200000,10370
임타아,사원,개발,C,3,2800000,10241
마가선,사원,마케팅,B,3,2800000,10943
모무걸,사원,인사,D,2,2800000,10772
권인호,대리,회계,C,4,3200000,10855
전창량,과장,마케팅,E,8,4000000,10391
신식별,사원,재무,C,3,2800000,10550
윤운창,과장,재무,C,11,4000000,10715
허상만,차장,회계,B,16,5000000,10991
고옥술,대리,영업,D,4,3200000,10068
구택누,인턴,회계,E,30,2100000,10756
반향분,인턴,개발,C,30,2100000,10318
석세항,과장,마케팅,E,8,4000000,10781
남새두,사원,영업,E,3,2800000,10283
남웅단,과장,인사,E,8,4000000,10323
심홍용,인턴,회계,D,30,2100000,10083
민대세,차장,개발,C,14,5000000,10240
유사래,사원,디자인,E,3,2800000,10946
김이부,사원,인사,D,1,2800000,10423
홍곤혁,부장,인사,C,20,6000000,10362
노요완,부장,디자인,B,20,6000000,10588
성시희,과장,회계,E,9,4000000,10855
은자실,부장,재무,A,21,6000000,10713
성창조,인턴,디자인,D,30,2100000,10813
주더마,과장,재무,A,9,4000000,10390
강곤광,인턴,인사,E,30,2100000,10248
장부란,과장,영업,D,11,4000000,10848
심랑창,차장,개발,D,16,5000000,10799
기열걸,사원,영업,D,2,2800000,10481
방소분,과장,영업,B,10,4000000,10067
홍선송,차장,재무,A,15,5000000,10237
현황잔,인턴,회계,D,30,2100000,10850
박바라,차장,인사,A,16,5000000,10520
추규전,차장,디자인,C,15,5000000,10407
백단월,부장,인사,E,17,6000000,10824
엄대근,차장,개발,A,12,5000000,10478
은수웅,대리,회계,D,4,3200000,10031
황바박,부장,영업,A,20,6000000,10825
황설새,대리,개발,B,5,3200000,10421
안리타,인턴,회계,D,30,2100000,10503
황석혁,과장,영업,D,10,4000000,10389
배의홍,과장,인사,D,10,4000000,10116
기명운,사원,디자인,A,3,2800000,10015
하미월,과장,디자인,D,10,4000000,10161
신숙달,차장,디자인,B,14,5000000,10866
주우광,부장,영업,D,17,6000000,10833
강은민,부장,마케팅,A,17,6000000,10676
허향걸,부장,영업,A,18,6000000,10258
백건중,대리,디자인,A,6,3200000,10667
진신공,부장,재무,E,20,6000000,10606
송민강,부장,마케팅,A,20,6000000,10549
문우관,부장,개발,D,19,6000000,10542
곽두담,부장,회계,E,17,6000000,10093
탁월자,인턴,영업,B,30,2100000,10413
공무웅,차장,재무,A,13,5000000,10152
마사여,차장,재무,B,12,5000000,10579
하철관,차장,디자인,D,16,5000000,10708
표누보,차장,마케팅,D,14,5000000,10839
방범준,차장,마케팅,D,12,5000000,10677
지현영,사원,마케팅,D,1,2800000,10819
나부노,과장,회계,E,10,4000000,10679
변더개,차장,회계,B,12,5000000,10469
남설재,대리,디자인,B,6,3200000,10376
강황희,사원,영업,A,1,2800000,10903
남동이,인턴,회계,A,30,2100000,10369
현면개,사원,인사,C,2,2800000,10458
문우더,인턴,회계,E,30,2100000,10847
도사철,과장,재무,E,8,4000000,10627
원문면,부장,마케팅,D,17,6000000,10994
염창직,차장,디자인,C,12,5000000,10138
김관분,인턴,영업,A,30,2100000,10918
민달창,인턴,인사,A,30,2100000,10741
문동온,대리,인사,C,5,3200000,10028
장여견,사원,영업,E,1,2800000,10314
석휘신,대리,개발,A,7,3200000,10711
방개범,과장,인사,C,10,4000000,10961
진단판,차장,재무,E,13,5000000,10934
은우배,부장,인사,D,20,6000000,10720
남나슬,과장,마케팅,D,8,4000000,10694
천추덕,인턴,재무,A,30,2100000,10938
박모오,과장,개발,D,10,4000000,10996
지판회,차장,인사,B,15,5000000,10284
임건원,인턴,디자인,C,30,2100000,10720
송백휴,인턴,회계,B,30,2100000,10434
추정윤,차장,디자인,C,13,5000000,10276
신비출,인턴,인사,D,30,2100000,10047
변정형,과장,개발,B,10,4000000,10360
선회단,과장,개발,E,11,4000000,10769
장충이,부장,영업,E,17,6000000,10246
성바번,대리,재무,A,7,3200000,10097
